NPRO;CUMUN;NMUN;ALQTBID12_M_VC_11
Granada;18076;Fonelas;
Granada;18077;Fornes;
Granada;18078;Freila;
Granada;18079;Fuente Vaqueros;
Granada;18082;Galera;
Granada;18083;Gobernador;
Granada;18084;Gójar;340
Granada;18085;Gor;
Granada;18086;Gorafe;
Granada;18087;Granada;424
Granada;18088;Guadahortuna;
Granada;18089;Guadix;300
Granada;18093;Gualchos;340
Granada;18094;Güejar Sierra;150
Granada;18095;Güevéjar;
Granada;18096;Huélago;
Granada;18097;Huéneja;
Granada;18098;Huéscar;272
Granada;18099;Huétor de Santillán;
Granada;18100;Huétor Tájar;267
Granada;18101;Huétor Vega;350
Granada;18102;Illora;
Granada;18103;Itrabo;
Granada;18105;Iznalloz;
Granada;18106;Játar;
Granada;18107;Jayena;
Granada;18108;Jerez del Marquesado;
Granada;18109;Jete;
Granada;18111;Jun;184
Granada;18112;Juviles;
Granada;18114;Calahorra, La;
Granada;18115;Láchar;
Granada;18116;Lanjarón;248
Granada;18117;Lanteira;
Granada;18119;Lecrín;
Granada;18120;Lentegí;
Granada;18121;Lobras;
Granada;18122;Loja;275
Granada;18123;Lugros;
Granada;18124;Lújar;
Granada;18126;Malahá, La;
Granada;18127;Maracena;349
Granada;18128;Marchal;
Granada;18132;Moclín;
Granada;18133;Molvízar;
Granada;18134;Monachil;350
Granada;18135;Montefrío;
Granada;18136;Montejícar;
Granada;18137;Montillana;
Granada;18138;Moraleda de Zafayona;
Granada;18140;Motril;360
Granada;18141;Murtas;
Granada;18143;Nigüelas;
Granada;18144;Nívar;
Granada;18145;Ogíjares;380
Granada;18146;Orce;
Granada;18147;Órgiva;240
Granada;18148;Otívar;
Granada;18149;Otura;350
Granada;18150;Padul;250
Granada;18151;Pampaneira;
Granada;18152;Pedro Martínez;
Granada;18153;Peligros;400
Granada;18154;Peza, La;
Granada;18157;Pinos Genil;250
Granada;18158;Pinos Puente;310
Granada;18159;Píñar;
Granada;18161;Polícar;
Granada;18162;Polopos;300
Granada;18163;Pórtugos;
Granada;18164;Puebla de Don Fadrique;
Granada;18165;Pulianas;340
Granada;18167;Purullena;
Granada;18168;Quéntar;
Granada;18170;Rubite;
Granada;18171;Salar;
Granada;18173;Salobreña;385
Granada;18174;Santa Cruz del Comercio;
Granada;18175;Santa Fe;304
Granada;18176;Soportújar;
Granada;18177;Sorvilán;
Granada;18178;Torre-Cardela;
Granada;18179;Torvizcón;
Granada;18180;Trevélez;
Granada;18181;Turón;
Granada;18182;Ugíjar;261
Granada;18183;Válor;
Granada;18184;Vélez de Benaudalla;
Granada;18185;Ventas de Huelma;
Granada;18187;Villanueva de las Torres;
Granada;18188;Villanueva Mesía;
Granada;18189;Víznar;
Granada;18192;Zafarraya;
Granada;18193;Zubia, La;335
Granada;18194;Zújar;
Granada;18901;Taha, La;
Granada;18902;Valle, El;
Granada;18903;Nevada;
Granada;18904;Alpujarra de la Sierra;
Granada;18905;Gabias, Las;300
Granada;18906;Guajares, Los;
Granada;18907;Valle del Zalabí;
Granada;18908;Villamena;
Granada;18909;Morelábor;
Granada;18910;Pinar, El;
Granada;18911;Vegas del Genil;350
Granada;18912;Cuevas del Campo;
Granada;18913;Zagra;
Granada;18914;Valderrubio;
Granada;18915;Domingo Pérez de Granada;
Granada;18916;Torrenueva Costa;300
Guadalajara;19001;Abánades;
Guadalajara;19002;Ablanque;
Guadalajara;19003;Adobes;
Guadalajara;19004;Alaminos;
Guadalajara;19005;Alarilla;
Guadalajara;19006;Albalate de Zorita;
Guadalajara;19007;Albares;
Guadalajara;19008;Albendiego;
Guadalajara;19009;Alcocer;
Guadalajara;19010;Alcolea de las Peñas;
Guadalajara;19011;Alcolea del Pinar;
Guadalajara;19013;Alcoroches;
Guadalajara;19015;Aldeanueva de Guadalajara;
Guadalajara;19016;Algar de Mesa;
Guadalajara;19017;Algora;
Guadalajara;19018;Alhóndiga;
Guadalajara;19019;Alique;
Guadalajara;19020;Almadrones;
Guadalajara;19021;Almoguera;
Guadalajara;19022;Almonacid de Zorita;
Guadalajara;19023;Alocén;
Guadalajara;19024;Alovera;457
Guadalajara;19027;Alustante;
Guadalajara;19031;Angón;
Guadalajara;19032;Anguita;
Guadalajara;19033;Anquela del Ducado;
Guadalajara;19034;Anquela del Pedregal;
Guadalajara;19036;Aranzueque;
Guadalajara;19037;Arbancón;
Guadalajara;19038;Arbeteta;
Guadalajara;19039;Argecilla;
Guadalajara;19040;Armallones;
Guadalajara;19041;Armuña de Tajuña;
Guadalajara;19042;Arroyo de las Fraguas;
Guadalajara;19043;Atanzón;
Guadalajara;19044;Atienza;
Guadalajara;19045;Auñón;
Guadalajara;19046;Azuqueca de Henares;491
Guadalajara;19047;Baides;
Guadalajara;19048;Baños de Tajo;
Guadalajara;19049;Bañuelos;
Guadalajara;19050;Barriopedro;
Guadalajara;19051;Berninches;
Guadalajara;19052;Bodera, La;
Guadalajara;19053;Brihuega;345
Guadalajara;19054;Budia;
Guadalajara;19055;Bujalaro;
Guadalajara;19057;Bustares;
Guadalajara;19058;Cabanillas del Campo;412
Guadalajara;19059;Campillo de Dueñas;
Guadalajara;19060;Campillo de Ranas;
Guadalajara;19061;Campisábalos;
Guadalajara;19064;Canredondo;
Guadalajara;19065;Cantalojas;
Guadalajara;19066;Cañizar;
Guadalajara;19067;Cardoso de la Sierra, El;
Guadalajara;19070;Casa de Uceda;
Guadalajara;19071;Casar, El;450
Guadalajara;19073;Casas de San Galindo;
Guadalajara;19074;Caspueñas;
Guadalajara;19075;Castejón de Henares;
Guadalajara;19076;Castellar de la Muela;
Guadalajara;19078;Castilforte;
Guadalajara;19079;Castilnuevo;
Guadalajara;19080;Cendejas de Enmedio;
Guadalajara;19081;Cendejas de la Torre;
Guadalajara;19082;Centenera;
Guadalajara;19086;Cifuentes;289
Guadalajara;19087;Cincovillas;
Guadalajara;19088;Ciruelas;
Guadalajara;19089;Ciruelos del Pinar;
Guadalajara;19090;Cobeta;
Guadalajara;19091;Cogollor;
Guadalajara;19092;Cogolludo;
Guadalajara;19095;Condemios de Abajo;
Guadalajara;19096;Condemios de Arriba;
Guadalajara;19097;Congostrina;
Guadalajara;19098;Copernal;
Guadalajara;19099;Corduente;
Guadalajara;19102;Cubillo de Uceda, El;
Guadalajara;19103;Checa;
Guadalajara;19104;Chequilla;
Guadalajara;19105;Chiloeches;350
Guadalajara;19106;Chillarón del Rey;
Guadalajara;19107;Driebes;
Guadalajara;19108;Durón;
Guadalajara;19109;Embid;
Guadalajara;19110;Escamilla;
Guadalajara;19111;Escariche;
Guadalajara;19112;Escopete;
Guadalajara;19113;Espinosa de Henares;
Guadalajara;19114;Esplegares;
Guadalajara;19115;Establés;
Guadalajara;19116;Estriégana;
Guadalajara;19117;Fontanar;
Guadalajara;19118;Fuembellida;
Guadalajara;19119;Fuencemillán;
Guadalajara;19120;Fuentelahiguera de Albatages;
Guadalajara;19121;Fuentelencina;
Guadalajara;19122;Fuentelsaz;
Guadalajara;19123;Fuentelviejo;
Guadalajara;19124;Fuentenovilla;
Guadalajara;19125;Gajanejos;
Guadalajara;19126;Galápagos;
Guadalajara;19127;Galve de Sorbe;
Guadalajara;19129;Gascueña de Bornova;
Guadalajara;19130;Guadalajara;500
Guadalajara;19132;Henche;
Guadalajara;19133;Heras de Ayuso;
Guadalajara;19134;Herrería;
Guadalajara;19135;Hiendelaencina;
Guadalajara;19136;Hijes;
Guadalajara;19138;Hita;
Guadalajara;19139;Hombrados;
Guadalajara;19142;Hontoba;
Guadalajara;19143;Horche;
Guadalajara;19145;Hortezuela de Océn;
Guadalajara;19146;Huerce, La;
Guadalajara;19147;Huérmeces del Cerro;
Guadalajara;19148;Huertahernando;
Guadalajara;19150;Hueva;
Guadalajara;19151;Humanes;
Guadalajara;19152;Illana;
Guadalajara;19153;Iniéstola;
Guadalajara;19154;Inviernas, Las;
Guadalajara;19155;Irueste;
Guadalajara;19156;Jadraque;298
Guadalajara;19157;Jirueque;
Guadalajara;19159;Ledanca;
Guadalajara;19160;Loranca de Tajuña;
Guadalajara;19161;Lupiana;
Guadalajara;19162;Luzaga;
Guadalajara;19163;Luzón;
Guadalajara;19165;Majaelrayo;
Guadalajara;19166;Málaga del Fresno;
Guadalajara;19167;Malaguilla;
Guadalajara;19168;Mandayona;
Guadalajara;19169;Mantiel;
Guadalajara;19170;Maranchón;
Guadalajara;19171;Marchamalo;408
Guadalajara;19172;Masegoso de Tajuña;
Guadalajara;19173;Matarrubia;
Guadalajara;19174;Matillas;
Guadalajara;19175;Mazarete;
Guadalajara;19176;Mazuecos;
Guadalajara;19177;Medranda;
Guadalajara;19178;Megina;
Guadalajara;19179;Membrillera;
Guadalajara;19181;Miedes de Atienza;
Guadalajara;19182;Mierla, La;
Guadalajara;19183;Milmarcos;
Guadalajara;19184;Millana;
Guadalajara;19185;Miñosa, La;
Guadalajara;19186;Mirabueno;
Guadalajara;19187;Miralrío;
Guadalajara;19188;Mochales;
Guadalajara;19189;Mohernando;
Guadalajara;19190;Molina de Aragón;359
Guadalajara;19191;Monasterio;
Guadalajara;19192;Mondéjar;300
Guadalajara;19193;Montarrón;
Guadalajara;19194;Moratilla de los Meleros;
Guadalajara;19195;Morenilla;
Guadalajara;19196;Muduex;
Guadalajara;19197;Navas de Jadraque, Las;
Guadalajara;19198;Negredo;
Guadalajara;19199;Ocentejo;
Guadalajara;19200;Olivar, El;
Guadalajara;19201;Olmeda de Cobeta;
Guadalajara;19202;Olmeda de Jadraque, La;
Guadalajara;19203;Ordial, El;
Guadalajara;19204;Orea;
Guadalajara;19208;Pálmaces de Jadraque;
Guadalajara;19209;Pardos;
Guadalajara;19210;Paredes de Sigüenza;
Guadalajara;19211;Pareja;
Guadalajara;19212;Pastrana;500
Guadalajara;19213;Pedregal, El;
Guadalajara;19214;Peñalén;
Guadalajara;19215;Peñalver;
Guadalajara;19216;Peralejos de las Truchas;
Guadalajara;19217;Peralveche;
Guadalajara;19218;Pinilla de Jadraque;
Guadalajara;19219;Pinilla de Molina;
Guadalajara;19220;Pioz;
Guadalajara;19221;Piqueras;
Guadalajara;19222;Pobo de Dueñas, El;
Guadalajara;19223;Poveda de la Sierra;
Guadalajara;19224;Pozo de Almoguera;
Guadalajara;19225;Pozo de Guadalajara;
Guadalajara;19226;Prádena de Atienza;
Guadalajara;19227;Prados Redondos;
Guadalajara;19228;Puebla de Beleña;
Guadalajara;19229;Puebla de Valles;
Guadalajara;19230;Quer;
Guadalajara;19231;Rebollosa de Jadraque;
Guadalajara;19232;Recuenco, El;
Guadalajara;19233;Renera;
Guadalajara;19234;Retiendas;
Guadalajara;19235;Riba de Saelices;
Guadalajara;19237;Rillo de Gallo;
Guadalajara;19238;Riofrío del Llano;
Guadalajara;19239;Robledillo de Mohernando;
Guadalajara;19240;Robledo de Corpes;
Guadalajara;19241;Romanillos de Atienza;
Guadalajara;19242;Romanones;
Guadalajara;19243;Rueda de la Sierra;
Guadalajara;19244;Sacecorbo;
Guadalajara;19245;Sacedón;300
Guadalajara;19246;Saelices de la Sal;
Guadalajara;19247;Salmerón;
Guadalajara;19248;San Andrés del Congosto;
Guadalajara;19249;San Andrés del Rey;
Guadalajara;19250;Santiuste;
Guadalajara;19251;Saúca;
Guadalajara;19252;Sayatón;
Guadalajara;19254;Selas;
Guadalajara;19255;Setiles;
Guadalajara;19256;Sienes;
Guadalajara;19257;Sigüenza;398
Guadalajara;19258;Solanillos del Extremo;
Guadalajara;19259;Somolinos;
Guadalajara;19260;Sotillo, El;
Guadalajara;19261;Sotodosos;
Guadalajara;19262;Tamajón;
Guadalajara;19263;Taragudo;
Guadalajara;19264;Taravilla;
Guadalajara;19265;Tartanedo;
Guadalajara;19266;Tendilla;
Guadalajara;19267;Terzaga;
Guadalajara;19268;Tierzo;
Guadalajara;19269;Toba, La;
Guadalajara;19270;Tordelrábano;
Guadalajara;19271;Tordellego;
Guadalajara;19272;Tordesilos;
Guadalajara;19274;Torija;
Guadalajara;19277;Torrecuadrada de Molina;
Guadalajara;19278;Torrecuadradilla;
Guadalajara;19279;Torre del Burgo;
Guadalajara;19280;Torrejón del Rey;
Guadalajara;19281;Torremocha de Jadraque;
Guadalajara;19282;Torremocha del Campo;
Guadalajara;19283;Torremocha del Pinar;
Guadalajara;19284;Torremochuela;
Guadalajara;19285;Torrubia;
Guadalajara;19286;Tórtola de Henares;
Guadalajara;19287;Tortuera;
Guadalajara;19288;Tortuero;
Guadalajara;19289;Traíd;
Guadalajara;19290;Trijueque;
Guadalajara;19291;Trillo;
Guadalajara;19293;Uceda;350
Guadalajara;19294;Ujados;
Guadalajara;19296;Utande;
Guadalajara;19297;Valdarachas;
Guadalajara;19298;Valdearenas;
Guadalajara;19299;Valdeavellano;
Guadalajara;19300;Valdeaveruelo;
Guadalajara;19301;Valdeconcha;
Guadalajara;19302;Valdegrudas;
Guadalajara;19303;Valdelcubo;
Guadalajara;19304;Valdenuño Fernández;
Guadalajara;19305;Valdepeñas de la Sierra;
Guadalajara;19306;Valderrebollo;
Guadalajara;19307;Valdesotos;
Guadalajara;19308;Valfermoso de Tajuña;
Guadalajara;19309;Valhermoso;
Guadalajara;19310;Valtablado del Río;
Guadalajara;19311;Valverde de los Arroyos;
Guadalajara;19314;Viana de Jadraque;
Guadalajara;19317;Villanueva de Alcorón;
Guadalajara;19318;Villanueva de Argecilla;
Guadalajara;19319;Villanueva de la Torre;
Guadalajara;19321;Villares de Jadraque;
Guadalajara;19322;Villaseca de Henares;
Guadalajara;19323;Villaseca de Uceda;
Guadalajara;19324;Villel de Mesa;
Guadalajara;19325;Viñuelas;
Guadalajara;19326;Yebes;417
Guadalajara;19327;Yebra;
Guadalajara;19329;Yélamos de Abajo;
Guadalajara;19330;Yélamos de Arriba;
Guadalajara;19331;Yunquera de Henares;350
Guadalajara;19332;Yunta, La;
Guadalajara;19333;Zaorejas;
Guadalajara;19334;Zarzuela de Jadraque;
Guadalajara;19335;Zorita de los Canes;
Guadalajara;19901;Semillas;
Huelva;21001;Alájar;
Huelva;21002;Aljaraque;400
Huelva;21003;Almendro, El;
Huelva;21004;Almonaster la Real;
Huelva;21005;Almonte;360
Huelva;21006;Alosno;
Huelva;21007;Aracena;300
Huelva;21008;Aroche;
Huelva;21009;Arroyomolinos de León;
Huelva;21010;Ayamonte;350
Huelva;21011;Beas;
Huelva;21012;Berrocal;
Huelva;21013;Bollullos Par del Condado;341
Huelva;21014;Bonares;400
Huelva;21015;Cabezas Rubias;
Huelva;21016;Cala;
Huelva;21017;Calañas;
Huelva;21018;Campillo, El;
Huelva;21019;Campofrío;
Huelva;21020;Cañaveral de León;
Huelva;21021;Cartaya;368
Huelva;21022;Castaño del Robledo;
Huelva;21023;Cerro de Andévalo, El;
Huelva;21024;Corteconcepción;
Huelva;21025;Cortegana;296
Huelva;21026;Cortelazor;
Huelva;21027;Cumbres de Enmedio;
Huelva;21028;Cumbres de San Bartolomé;
Huelva;21029;Cumbres Mayores;
Huelva;21030;Chucena;
Huelva;21031;Encinasola;
Huelva;21032;Escacena del Campo;
Huelva;21033;Fuenteheridos;
Huelva;21034;Galaroza;
Huelva;21035;Gibraleón;355
Huelva;21036;Granada de Río-Tinto, La;
Huelva;21037;Granado, El;
Huelva;21038;Higuera de la Sierra;
Huelva;21039;Hinojales;
Huelva;21040;Hinojos;
Huelva;21041;Huelva;415
Huelva;21042;Isla Cristina;352
Huelva;21043;Jabugo;
Huelva;21044;Lepe;375
Huelva;21045;Linares de la Sierra;
Huelva;21046;Lucena del Puerto;
Huelva;21047;Manzanilla;
Huelva;21048;Marines, Los;
Huelva;21049;Minas de Riotinto;
Huelva;21050;Moguer;372
Huelva;21051;Nava, La;
Huelva;21052;Nerva;
Huelva;21053;Niebla;
Huelva;21054;Palma del Condado, La;360
Huelva;21055;Palos de la Frontera;403
Huelva;21056;Paterna del Campo;
Huelva;21057;Paymogo;
Huelva;21058;Puebla de Guzmán;
Huelva;21059;Puerto Moral;
Huelva;21060;Punta Umbría;395
Huelva;21061;Rociana del Condado;
Huelva;21062;Rosal de la Frontera;
Huelva;21063;San Bartolomé de la Torre;
Huelva;21064;San Juan del Puerto;370
Huelva;21065;Sanlúcar de Guadiana;
Huelva;21066;San Silvestre de Guzmán;
Huelva;21067;Santa Ana la Real;
Huelva;21068;Santa Bárbara de Casa;
Huelva;21069;Santa Olalla del Cala;
Huelva;21070;Trigueros;
Huelva;21071;Valdelarco;
Huelva;21072;Valverde del Camino;358
Huelva;21073;Villablanca;
Huelva;21074;Villalba del Alcor;
Huelva;21075;Villanueva de las Cruces;
Huelva;21076;Villanueva de los Castillejos;
Huelva;21077;Villarrasa;
Huelva;21078;Zalamea la Real;
Huelva;21079;Zufre;
Huelva;21902;Zarza-Perrunal, La;
Huesca;22001;Abiego;
Huesca;22002;Abizanda;
Huesca;22003;Adahuesca;
Huesca;22004;Agüero;
Huesca;22006;Aisa;
Huesca;22007;Albalate de Cinca;
Huesca;22008;Albalatillo;
Huesca;22009;Albelda;
Huesca;22011;Albero Alto;
Huesca;22012;Albero Bajo;
Huesca;22013;Alberuela de Tubo;
Huesca;22014;Alcalá de Gurrea;
Huesca;22015;Alcalá del Obispo;
Huesca;22016;Alcampell;
Huesca;22017;Alcolea de Cinca;255
Huesca;22018;Alcubierre;
Huesca;22019;Alerre;
Huesca;22020;Alfántega;
Huesca;22021;Almudévar;320
Huesca;22022;Almunia de San Juan;
Huesca;22023;Almuniente;
Huesca;22024;Alquézar;
Huesca;22025;Altorricón;250
Huesca;22027;Angüés;
Huesca;22028;Ansó;
Huesca;22029;Antillón;
Huesca;22032;Aragüés del Puerto;
Huesca;22035;Arén;
Huesca;22036;Argavieso;
Huesca;22037;Arguis;
Huesca;22039;Ayerbe;300
Huesca;22040;Azanuy-Alins;
Huesca;22041;Azara;
Huesca;22042;Azlor;
Huesca;22043;Baélls;
Huesca;22044;Bailo;
Huesca;22045;Baldellou;
Huesca;22046;Ballobar;
Huesca;22047;Banastás;
Huesca;22048;Barbastro;332
Huesca;22049;Barbués;
Huesca;22050;Barbuñales;
Huesca;22051;Bárcabo;
Huesca;22052;Belver de Cinca;
Huesca;22053;Benabarre;290
Huesca;22054;Benasque;415
Huesca;22055;Berbegal;
Huesca;22057;Bielsa;
Huesca;22058;Bierge;
Huesca;22059;Biescas;337
Huesca;22060;Binaced;
Huesca;22061;Binéfar;350
Huesca;22062;Bisaurri;
Huesca;22063;Biscarrués;
Huesca;22064;Blecua y Torres;
Huesca;22066;Boltaña;304
Huesca;22067;Bonansa;
Huesca;22068;Borau;
Huesca;22069;Broto;
Huesca;22072;Caldearenas;
Huesca;22074;Campo;
Huesca;22075;Camporrélls;
Huesca;22076;Canal de Berdún;
Huesca;22077;Candasnos;
Huesca;22078;Canfranc;332
Huesca;22079;Capdesaso;
Huesca;22080;Capella;
Huesca;22081;Casbas de Huesca;
Huesca;22082;Castejón del Puente;
Huesca;22083;Castejón de Monegros;
Huesca;22084;Castejón de Sos;320
Huesca;22085;Castelflorite;
Huesca;22086;Castiello de Jaca;
Huesca;22087;Castigaleu;
Huesca;22088;Castillazuelo;
Huesca;22089;Castillonroy;
Huesca;22090;Colungo;
Huesca;22094;Chalamera;
Huesca;22095;Chía;
Huesca;22096;Chimillas;
Huesca;22099;Esplús;
Huesca;22102;Estada;
Huesca;22103;Estadilla;
Huesca;22105;Estopiñán del Castillo;
Huesca;22106;Fago;
Huesca;22107;Fanlo;
Huesca;22109;Fiscal;
Huesca;22110;Fonz;
Huesca;22111;Foradada del Toscar;
Huesca;22112;Fraga;348
Huesca;22113;Fueva, La;
Huesca;22114;Gistaín;
Huesca;22115;Grado, El;
Huesca;22116;Grañén;293
Huesca;22117;Graus;327
Huesca;22119;Gurrea de Gállego;
Huesca;22122;Hoz de Jaca;
Huesca;22124;Huerto;
Huesca;22125;Huesca;400
Huesca;22126;Ibieca;
Huesca;22127;Igriés;
Huesca;22128;Ilche;
Huesca;22129;Isábena;
Huesca;22130;Jaca;400
Huesca;22131;Jasa;
Huesca;22133;Labuerda;
Huesca;22135;Laluenga;
Huesca;22136;Lalueza;
Huesca;22137;Lanaja;
Huesca;22139;Laperdiguera;
Huesca;22141;Lascellas-Ponzano;
Huesca;22142;Lascuarre;
Huesca;22143;Laspaúles;
Huesca;22144;Laspuña;
Huesca;22149;Loarre;
Huesca;22150;Loporzano;
Huesca;22151;Loscorrales;
Huesca;22155;Monesma y Cajigar;
Huesca;22156;Monflorite-Lascasas;
Huesca;22157;Montanuy;
Huesca;22158;Monzón;313
Huesca;22160;Naval;
Huesca;22162;Novales;
Huesca;22163;Nueno;
Huesca;22164;Olvena;
Huesca;22165;Ontiñena;
Huesca;22167;Osso de Cinca;
Huesca;22168;Palo;
Huesca;22170;Panticosa;484
Huesca;22172;Peñalba;
Huesca;22173;Peñas de Riglos, Las;
Huesca;22174;Peralta de Alcofea;
Huesca;22175;Peralta de Calasanz;
Huesca;22176;Peraltilla;
Huesca;22177;Perarrúa;
Huesca;22178;Pertusa;
Huesca;22181;Piracés;
Huesca;22182;Plan;
Huesca;22184;Poleñino;
Huesca;22186;Pozán de Vero;
Huesca;22187;Puebla de Castro, La;
Huesca;22188;Puente de Montañana;
Huesca;22189;Puértolas;
Huesca;22190;Pueyo de Araguás, El;
Huesca;22193;Pueyo de Santa Cruz;
Huesca;22195;Quicena;
Huesca;22197;Robres;
Huesca;22199;Sabiñánigo;335
Huesca;22200;Sahún;138
Huesca;22201;Salas Altas;
Huesca;22202;Salas Bajas;
Huesca;22203;Salillas;
Huesca;22204;Sallent de Gállego;473
Huesca;22205;San Esteban de Litera;
Huesca;22206;Sangarrén;
Huesca;22207;San Juan de Plan;
Huesca;22208;Santa Cilia;
Huesca;22209;Santa Cruz de la Serós;
Huesca;22212;Santaliestra y San Quílez;
Huesca;22213;Sariñena;300
Huesca;22214;Secastilla;
Huesca;22215;Seira;
Huesca;22217;Sena;
Huesca;22218;Senés de Alcubierre;
Huesca;22220;Sesa;
Huesca;22221;Sesué;441
Huesca;22222;Siétamo;
Huesca;22223;Sopeira;
Huesca;22225;Tamarite de Litera;328
Huesca;22226;Tardienta;
Huesca;22227;Tella-Sin;
Huesca;22228;Tierz;
Huesca;22229;Tolva;
Huesca;22230;Torla;
Huesca;22232;Torralba de Aragón;
Huesca;22233;Torre la Ribera;
Huesca;22234;Torrente de Cinca;
Huesca;22235;Torres de Alcanadre;
Huesca;22236;Torres de Barbués;
Huesca;22239;Tramaced;
Huesca;22242;Valfarta;
Huesca;22243;Valle de Bardají;
Huesca;22244;Valle de Lierp;
Huesca;22245;Velilla de Cinca;
Huesca;22246;Veracruz;
Huesca;22247;Viacamp y Litera;
Huesca;22248;Vicién;
Huesca;22249;Villanova;
Huesca;22250;Villanúa;301
Huesca;22251;Villanueva de Sigena;
Huesca;22252;Yebra de Basa;
Huesca;22253;Yésero;
Huesca;22254;Zaidín;
Huesca;22901;Valle de Hecho;
Huesca;22902;Puente la Reina de Jaca;
Huesca;22903;San Miguel del Cinca;
Huesca;22904;Sotonera, La;
Huesca;22905;Lupiñén-Ortilla;
Huesca;22906;Santa María de Dulcis;
Huesca;22907;Aínsa-Sobrarbe;357
Huesca;22908;Hoz y Costean;
Huesca;22909;Vencillón;
Jaén;23001;Albanchez de Mágina;
Jaén;23002;Alcalá la Real;300
Jaén;23003;Alcaudete;250
Jaén;23004;Aldeaquemada;
Jaén;23005;Andújar;288
Jaén;23006;Arjona;
Jaén;23007;Arjonilla;
Jaén;23008;Arquillos;
Jaén;23009;Baeza;302
Jaén;23010;Bailén;250
Jaén;23011;Baños de la Encina;
Jaén;23012;Beas de Segura;250
Jaén;23014;Begíjar;
Jaén;23015;Bélmez de la Moraleda;
Jaén;23016;Benatae;
Jaén;23017;Cabra del Santo Cristo;
Jaén;23018;Cambil;
Jaén;23019;Campillo de Arenas;
Jaén;23020;Canena;
Jaén;23021;Carboneros;
Jaén;23024;Carolina, La;300
Jaén;23025;Castellar;
Jaén;23026;Castillo de Locubín;
Jaén;23027;Cazalilla;
Jaén;23028;Cazorla;250
Jaén;23029;Chiclana de Segura;
Jaén;23030;Chilluévar;
Jaén;23031;Escañuela;
Jaén;23032;Espelúy;
Jaén;23033;Frailes;
Jaén;23034;Fuensanta de Martos;
Jaén;23035;Fuerte del Rey;
Jaén;23037;Génave;
Jaén;23038;Guardia de Jaén, La;
Jaén;23039;Guarromán;
Jaén;23040;Lahiguera;
Jaén;23041;Higuera de Calatrava;
Jaén;23042;Hinojares;
Jaén;23043;Hornos;
Jaén;23044;Huelma;237
Jaén;23045;Huesa;
Jaén;23046;Ibros;
Jaén;23047;Iruela, La;270
Jaén;23048;Iznatoraf;
Jaén;23049;Jabalquinto;
Jaén;23050;Jaén;400
Jaén;23051;Jamilena;
Jaén;23052;Jimena;
Jaén;23053;Jódar;250
Jaén;23054;Larva;
Jaén;23055;Linares;320
Jaén;23056;Lopera;
Jaén;23057;Lupión;
Jaén;23058;Mancha Real;298
Jaén;23059;Marmolejo;
Jaén;23060;Martos;350
Jaén;23061;Mengíbar;308
Jaén;23062;Montizón;
Jaén;23063;Navas de San Juan;
Jaén;23064;Noalejo;
Jaén;23065;Orcera;
Jaén;23066;Peal de Becerro;
Jaén;23067;Pegalajar;
Jaén;23069;Porcuna;
Jaén;23070;Pozo Alcón;
Jaén;23071;Puente de Génave;
Jaén;23072;Puerta de Segura, La;
Jaén;23073;Quesada;
Jaén;23074;Rus;
Jaén;23075;Sabiote;
Jaén;23076;Santa Elena;
Jaén;23077;Santiago de Calatrava;
Jaén;23079;Santisteban del Puerto;
Jaén;23080;Santo Tomé;
Jaén;23081;Segura de la Sierra;
Jaén;23082;Siles;153
Jaén;23084;Sorihuela del Guadalimar;
Jaén;23085;Torreblascopedro;
Jaén;23086;Torre del Campo;251
